tweet,stance
  భారతీయ చిత్రసీమలో ఇద్దరు దిగ్గజాలు  మరియు  లను కలవడం ఆనందంగా ఉంది తెలుగు సినిమా పరిశ్రమ భారతదే…,favour
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,favour
"    శ్రీ  జీ , మీరు చూపించిన అభిమానానికి మనస్ఫూర్తిగా కృతజ్ఞతలు ఈ విజయం  టీం అంద…",neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  1 ఇయర్ For RRR ఫ్రీ రిలీజ్ ఈవెంట్ లో పావలా గాడి అభిమానులు గుపగలగోట్టిన సన్నివేశం,neutral
  1 ఇయర్ For RRR ఫ్రీ రిలీజ్ ఈవెంట్ లో పావలా గాడి అభిమానులు గుపగలగోట్టిన సన్నివేశం,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,favour
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  భారతీయ చిత్రసీమలో ఇద్దరు దిగ్గజాలు  మరియు  లను కలవడం ఆనందంగా ఉంది తెలుగు సినిమా పరిశ్రమ భారతదే…,favour
  Oscar‌లో ఒకే ఒక్కడు! RRR,favour
   మూవీ కి VFX ఎవరు,favour
     RRR  రామం రాజసం  రావణుడు  ఫ్యాన్స్ కి దేవుడు…,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  భారతీయ చిత్రసీమలో ఇద్దరు దిగ్గజాలు  మరియు  లను కలవడం ఆనందంగా ఉంది తెలుగు సినిమా పరిశ్రమ భారతదే…,favour
     RRR  రామం రాజసం  రావణుడు  ఫ్యాన్స్ కి దేవుడు…,neutral
  కేంద్ర హోంమంత్రి అమిత్ షా గారిని ఢిల్లీలో RRR ఫేమ్ నటుడు ామ్‌చరణ్ మరియు ిరంజీవి గారు కలిశారు 'ాటుNaatu' Oscar‌…,favour
     RRR  రామం రాజసం  రావణుడు  ఫ్యాన్స్ కి దేవుడు…,against
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,neutral
     RRR  రామం రాజసం  రావణుడు  ఫ్యాన్స్ కి దేవుడు…,neutral
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,favour
     RRR  రామం రాజసం  రావణుడు  ఫ్యాన్స్ కి దేవుడు…,neutral
  1 ఇయర్ For RRR ఫ్రీ రిలీజ్ ఈవెంట్ లో పావలా గాడి అభిమానులు గుపగలగోట్టిన సన్నివేశం,favour
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,favour
  కొమరం భీముడో సాంగ్ లో  అన్నయ్య ఎక్స్ప్రెషన్స్ లైవ్ లో చూసి కంట్లో నీళ్లు వచ్చేసాయ్!!  ప్రే…,favour
